""	"coverage"	"feature"
"1657"	2	""
"1658"	2	""
"1659"	2	""
"1660"	3	""
"1661"	4	""
"1662"	4	""
"1663"	4	""
"1664"	4	""
"1665"	4	""
"1666"	4	""
"1667"	4	""
"1668"	4	""
"1669"	4	""
"1670"	4	""
"1671"	4	""
"1672"	4	""
"1673"	4	""
"1674"	4	""
"1675"	4	""
"1676"	4	""
"1677"	4	""
"1678"	3	"Exon 12"
"1679"	3	""
"1680"	3	""
"1681"	3	""
"1682"	3	""
"1683"	3	""
"1684"	3	""
"1685"	3	""
"1686"	3	""
"1687"	3	""
"1688"	2	""
"1689"	2	""
"1690"	1	""
"1691"	1	""
"1692"	0	""
"1693"	0	""
"1694"	0	""
"1695"	0	""
"1696"	0	""
"1697"	0	""
"1698"	0	""
"1699"	0	""
"1700"	0	""
"1701"	0	""
"1702"	0	""
"1703"	0	""
"1704"	1	""
"1705"	1	""
"1706"	1	""
"1707"	1	""
"1708"	1	""
"1709"	1	""
"1710"	1	""
"1711"	1	""
"1712"	1	""
"1713"	1	""
"1714"	1	""
"1715"	1	""
"1716"	1	""
"1717"	1	""
"1718"	1	""
"1719"	1	""
"1720"	1	""
"1721"	1	""
"1722"	1	""
"1723"	1	""
"1724"	1	""
"1725"	1	""
"1726"	1	""
"1727"	1	""
"1728"	1	""
"1729"	1	""
"1730"	1	""
"1731"	1	""
"1732"	1	""
"1733"	1	""
"1734"	1	""
"1735"	1	""
"1736"	0	""
"1737"	0	""
"1738"	0	""
"1739"	0	""
"1740"	0	""
"1741"	0	""
"1742"	0	""
"1743"	1	""
"1744"	1	""
"1745"	1	""
"1746"	1	""
"1747"	1	""
"1748"	1	""
"1749"	1	""
"1750"	1	""
"1751"	1	""
"1752"	1	""
"1753"	1	""
"1754"	1	""
"1755"	1	""
"1756"	1	""
"1757"	1	""
"1758"	1	""
"1759"	1	""
"1760"	1	""
"1761"	1	""
"1762"	1	"Exon 13"
"1763"	1	""
"1764"	1	""
"1765"	1	""
"1766"	1	""
"1767"	1	""
"1768"	1	""
"1769"	1	""
"1770"	0	""
"1771"	0	""
"1772"	0	""
"1773"	0	""
"1774"	0	""
"1775"	0	""
"1776"	0	""
"1777"	0	""
"1778"	0	""
"1779"	0	""
"1780"	0	""
"1781"	1	""
"1782"	1	""
"1783"	1	""
"1784"	1	""
"1785"	1	""
"1786"	1	""
"1787"	1	""
"1788"	1	""
"1789"	1	""
"1790"	1	""
"1791"	1	""
"1792"	1	""
"1793"	1	""
"1794"	1	""
"1795"	1	""
"1796"	1	""
"1797"	1	""
"1798"	1	""
"1799"	1	""
"1800"	1	""
"1801"	1	""
"1802"	1	""
"1803"	1	""
"1804"	1	"Exon 14"
"1805"	1	""
"1806"	1	""
"1807"	1	""
"1808"	1	""
"1809"	1	""
"1810"	1	""
"1811"	1	""
"1812"	0	""
"1813"	0	""
"1814"	0	""
"1815"	0	""
"1816"	0	""
"1817"	0	""
"1818"	0	""
"1819"	0	""
"1820"	0	""
"1821"	0	""
"1822"	0	""
"1823"	0	""
"1824"	0	""
"1825"	0	""
"1826"	0	""
"1827"	0	""
"1828"	0	""
"1829"	0	""
"1830"	0	""
"1831"	0	""
"1832"	0	""
"1833"	0	""
"1834"	0	""
"1835"	0	""
"1836"	0	""
"1837"	0	""
"1838"	0	""
"1839"	0	""
"1840"	0	""
"1841"	0	""
"1842"	0	""
"1843"	0	""
"1844"	0	""
"1845"	1	""
"1846"	1	""
"1847"	1	""
"1848"	1	""
"1849"	1	""
"1850"	1	""
"1851"	1	""
"1852"	1	""
"1853"	1	""
"1854"	1	""
"1855"	1	""
"1856"	1	""
"1857"	1	""
"1858"	1	""
"1859"	1	""
"1860"	1	""
"1861"	1	""
"1862"	1	""
"1863"	1	"Exon 15"
"1864"	1	""
"1865"	1	""
"1866"	1	""
"1867"	1	""
"1868"	1	""
"1869"	1	""
"1870"	1	""
"1871"	1	""
"1872"	1	""
"1873"	1	""
"1874"	1	""
"1875"	1	""
"1876"	1	""
"1877"	1	""
"1878"	1	""
"1879"	1	""
"1880"	1	""
"1881"	1	""
"1882"	1	""
"1883"	1	""
"1884"	2	""
"1885"	4	""
"1886"	4	""
"1887"	4	""
"1888"	4	""
"1889"	5	""
"1890"	5	""
"1891"	5	""
"1892"	5	""
"1893"	5	""
"1894"	6	""
"1895"	6	""
"1896"	6	""
"1897"	6	""
"1898"	6	""
"1899"	6	""
"1900"	6	""
"1901"	6	""
"1902"	6	""
"1903"	6	""
"1904"	6	""
"1905"	6	""
"1906"	6	""
"1907"	6	""
"1908"	6	""
"1909"	6	""
"1910"	6	""
"1911"	6	""
"1912"	6	""
"1913"	5	""
"1914"	6	""
"1915"	5	""
"1916"	5	""
"1917"	3	""
"1918"	3	""
"1919"	3	""
"1920"	3	""
"1921"	3	""
"1922"	2	""
"1923"	3	""
"1924"	3	""
"1925"	2	""
"1926"	2	""
"1927"	2	""
"1928"	2	""
"1929"	2	""
"1930"	2	""
"1931"	2	""
"1932"	2	""
"1933"	2	""
"1934"	2	""
"1935"	2	""
"1936"	2	"Exon 16"
"1937"	2	""
"1938"	2	""
"1939"	2	""
"1940"	2	""
"1941"	2	""
"1942"	2	""
"1943"	1	""
"1944"	1	""
"1945"	1	""
"1946"	1	""
"1947"	1	""
"1948"	1	""
"1949"	1	""
"1950"	1	""
"1951"	1	""
"1952"	1	""
"1953"	1	""
"1954"	1	""
"1955"	0	""
"1956"	0	""
"1957"	0	""
"1958"	0	""
"1959"	2	""
"1960"	2	""
"1961"	2	""
"1962"	2	""
"1963"	2	""
"1964"	2	""
"1965"	2	""
"1966"	2	""
"1967"	2	""
"1968"	2	""
"1969"	2	""
"1970"	2	""
"1971"	3	""
"1972"	3	""
"1973"	3	""
"1974"	3	""
"1975"	3	""
"1976"	3	""
"1977"	3	""
"1978"	3	""
"1979"	3	""
"1980"	3	""
"1981"	3	""
"1982"	3	""
"1983"	3	""
"1984"	3	""
"1985"	3	""
"1986"	4	""
"1987"	4	""
"1988"	4	""
"1989"	4	""
"1990"	2	""
"1991"	2	""
"1992"	2	""
"1993"	2	""
"1994"	2	""
"1995"	2	""
"1996"	2	""
"1997"	2	""
"1998"	2	""
"1999"	2	""
"2000"	2	""
"2001"	2	""
"2002"	2	""
"2003"	1	""
"2004"	1	""
"2005"	1	""
"2006"	1	""
"2007"	1	""
"2008"	1	""
"2009"	1	""
"2010"	3	""
"2011"	3	""
"2012"	3	""
"2013"	3	""
"2014"	3	""
"2015"	3	""
"2016"	3	""
"2017"	3	""
"2018"	2	""
"2019"	2	""
"2020"	2	""
"2021"	2	""
"2022"	2	""
"2023"	2	""
"2024"	2	""
"2025"	2	""
"2026"	2	""
"2027"	2	""
"2028"	2	""
"2029"	2	""
"2030"	2	""
"2031"	2	""
"2032"	2	""
"2033"	2	""
"2034"	2	""
"2035"	2	""
"2036"	2	""
"2037"	2	""
"2038"	2	""
"2039"	2	""
"2040"	2	""
"2041"	2	""
"2042"	2	""
"2043"	2	""
"2044"	2	""
"2045"	2	""
"2046"	3	""
"2047"	3	""
"2048"	3	""
"2049"	3	""
"2050"	3	""
"2051"	3	""
"2052"	3	""
"2053"	3	""
"2054"	3	""
"2055"	3	""
"2056"	4	""
"2057"	4	""
"2058"	4	""
"2059"	4	""
"2060"	4	""
"2061"	4	""
"2062"	4	""
"2063"	4	""
"2064"	4	""
"2065"	4	"Exon 17"
"2066"	4	""
"2067"	4	""
"2068"	4	""
"2069"	4	""
"2070"	3	""
"2071"	3	""
"2072"	3	""
"2073"	3	""
"2074"	3	""
"2075"	3	""
"2076"	2	""
"2077"	2	""
"2078"	1	""
"2079"	1	""
"2080"	1	""
"2081"	1	""
"2082"	1	""
"2083"	1	""
"2084"	1	""
"2085"	1	""
"2086"	1	""
"2087"	0	""
"2088"	0	""
"2089"	0	""
"2090"	0	""
"2091"	0	""
"2092"	0	""
"2093"	0	""
"2094"	0	""
"2095"	0	""
"2096"	0	""
"2097"	0	""
"2098"	0	""
"2099"	0	""
"2100"	0	""
"2101"	0	""
"2102"	0	""
"2103"	0	""
"2104"	0	""
"2105"	0	""
"2106"	0	""
"2107"	0	""
"2108"	0	""
"2109"	0	""
"2110"	0	""
"2111"	0	""
"2112"	0	""
"2113"	0	""
"2114"	0	""
"2115"	0	""
"2116"	0	""
"2117"	0	""
"2118"	0	""
"2119"	0	""
"2120"	0	""
"2121"	1	""
"2122"	1	""
"2123"	1	""
"2124"	1	""
"2125"	1	""
"2126"	1	""
"2127"	1	""
"2128"	1	""
"2129"	1	""
"2130"	1	""
"2131"	1	""
"2132"	1	""
"2133"	1	""
"2134"	1	""
"2135"	1	""
"2136"	1	""
"2137"	1	""
"2138"	1	""
"2139"	1	""
"2140"	1	""
"2141"	1	""
"2142"	1	""
"2143"	1	""
"2144"	1	""
"2145"	1	""
"2146"	1	""
"2147"	1	""
"2148"	1	""
"2149"	1	""
"2150"	1	""
"2151"	0	""
"2152"	0	""
"2153"	0	""
"2154"	0	""
"2155"	0	""
"2156"	0	""
"2157"	0	""
"2158"	0	""
"2159"	0	""
"2160"	0	""
"2161"	0	""
"2162"	0	""
"2163"	0	""
"2164"	0	""
"2165"	0	""
"2166"	0	""
"2167"	0	""
"2168"	0	""
"2169"	0	""
"2170"	0	""
"2171"	0	""
"2172"	0	""
"2173"	0	""
"2174"	0	""
"2175"	0	""
"2176"	0	""
"2177"	0	""
"2178"	0	""
"2179"	0	""
"2180"	0	""
"2181"	0	""
"2182"	0	""
"2183"	0	""
"2184"	0	""
"2185"	0	""
"2186"	0	""
"2187"	0	""
"2188"	1	""
"2189"	1	""
"2190"	1	""
"2191"	1	"Exon 18"
"2192"	1	""
"2193"	1	""
"2194"	1	""
"2195"	1	""
"2196"	1	""
"2197"	1	""
"2198"	1	""
"2199"	1	""
"2200"	1	""
"2201"	1	""
"2202"	1	""
"2203"	1	""
"2204"	1	""
"2205"	1	""
"2206"	1	""
"2207"	1	""
"2208"	1	""
"2209"	1	""
"2210"	1	""
"2211"	1	""
"2212"	1	""
"2213"	1	""
"2214"	1	""
"2215"	1	""
"2216"	1	""
"2217"	1	""
"2218"	1	""
"2219"	0	""
"2220"	1	""
"2221"	1	""
"2222"	1	""
"2223"	1	""
"2224"	1	""
"2225"	1	""
"2226"	1	""
"2227"	1	""
"2228"	1	""
"2229"	1	""
"2230"	1	""
"2231"	1	""
"2232"	1	""
"2233"	1	""
"2234"	1	""
"2235"	1	""
"2236"	1	""
"2237"	1	""
"2238"	1	""
"2239"	1	""
"2240"	1	""
"2241"	1	""
"2242"	1	""
"2243"	1	""
"2244"	1	""
"2245"	1	""
"2246"	2	""
"2247"	1	""
"2248"	1	""
"2249"	1	""
"2250"	1	""
"2251"	1	""
"2252"	1	""
"2253"	1	""
"2254"	1	""
"2255"	1	""
"2256"	1	"Exon 19"
"2257"	1	""
"2258"	1	""
"2259"	1	""
"2260"	1	""
"2261"	1	""
"2262"	1	""
"2263"	1	""
"2264"	1	""
"2265"	1	""
"2266"	1	""
"2267"	1	""
"2268"	1	""
"2269"	1	""
"2270"	1	""
"2271"	1	""
"2272"	1	""
"2273"	1	""
"2274"	0	""
"2275"	0	""
"2276"	0	""
"2277"	0	""
"2278"	0	""
"2279"	0	""
"2280"	0	""
"2281"	0	""
"2282"	0	""
"2283"	0	""
"2284"	0	""
"2285"	0	""
"2286"	0	""
"2287"	0	""
"2288"	0	""
"2289"	0	""
"2290"	0	""
"2291"	0	""
"2292"	0	""
"2293"	0	""
"2294"	0	""
"2295"	0	""
"2296"	0	""
"2297"	0	""
"2298"	0	""
"2299"	0	""
"2300"	0	""
"2301"	0	"Exon 20"
"2302"	0	""
"2303"	0	""
"2304"	0	""
"2305"	0	""
"2306"	0	""
"2307"	0	""
"2308"	0	""
"2309"	0	""
"2310"	0	""
"2311"	0	""
"2312"	0	""
"2313"	0	""
"2314"	0	""
"2315"	0	""
"2316"	0	""
"2317"	0	""
"2318"	0	""
"2319"	0	""
"2320"	0	""
"2321"	0	""
"2322"	0	""
"2323"	0	""
"2324"	0	""
"2325"	0	""
"2326"	0	""
"2327"	0	""
"2328"	0	""
"2329"	0	""
"2330"	0	""
"2331"	0	""
"2332"	0	""
"2333"	0	""
"2334"	0	""
"2335"	1	""
"2336"	1	""
"2337"	1	""
"2338"	2	""
"2339"	2	""
"2340"	2	""
"2341"	2	""
"2342"	2	""
"2343"	2	""
"2344"	2	""
"2345"	2	""
"2346"	2	""
"2347"	2	""
"2348"	2	""
"2349"	2	""
"2350"	2	""
"2351"	2	""
"2352"	2	""
"2353"	2	""
"2354"	2	""
"2355"	2	""
"2356"	2	""
"2357"	2	""
"2358"	2	""
"2359"	2	""
"2360"	2	""
"2361"	2	""
"2362"	2	""
"2363"	2	""
"2364"	2	""
"2365"	2	""
"2366"	0	""
"2367"	0	""
"2368"	0	""
"2369"	0	""
"2370"	0	""
"2371"	0	""
"2372"	0	""
"2373"	0	""
"2374"	0	""
"2375"	1	""
"2376"	1	""
"2377"	1	""
"2378"	1	""
"2379"	1	""
"2380"	1	""
"2381"	1	""
"2382"	1	""
"2383"	1	""
"2384"	1	""
"2385"	1	""
"2386"	1	""
"2387"	1	""
"2388"	1	""
"2389"	1	""
"2390"	1	""
"2391"	1	""
"2392"	1	""
"2393"	1	""
"2394"	1	""
"2395"	1	""
"2396"	1	""
"2397"	1	""
"2398"	1	""
"2399"	0	""
"2400"	0	""
"2401"	0	""
"2402"	0	""
"2403"	0	""
"2404"	0	""
"2405"	0	""
"2406"	0	""
"2407"	0	""
"2408"	0	""
"2409"	0	""
"2410"	0	""
"2411"	0	""
"2412"	0	""
"2413"	0	""
"2414"	0	""
"2415"	0	""
"2416"	0	""
"2417"	0	""
"2418"	0	""
"2419"	0	""
"2420"	0	""
"2421"	0	""
"2422"	0	""
"2423"	0	""
"2424"	0	""
"2425"	0	""
"2426"	0	""
"2427"	0	""
"2428"	0	""
"2429"	0	""
"2430"	0	""
"2431"	0	""
"2432"	0	""
"2433"	0	""
"2434"	0	""
"2435"	0	""
"2436"	0	""
"2437"	0	"Exon 21"
"2438"	0	""
"2439"	0	""
"2440"	0	""
"2441"	0	""
"2442"	0	""
"2443"	1	""
"2444"	1	""
"2445"	2	""
"2446"	2	""
"2447"	2	""
"2448"	2	""
"2449"	2	""
"2450"	2	""
"2451"	2	""
"2452"	2	""
"2453"	2	""
"2454"	2	""
"2455"	3	""
"2456"	4	""
"2457"	4	""
"2458"	4	""
"2459"	4	""
"2460"	4	""
"2461"	4	""
"2462"	4	""
"2463"	4	""
"2464"	4	""
"2465"	4	""
"2466"	4	""
"2467"	4	""
"2468"	4	""
"2469"	3	""
"2470"	3	""
"2471"	3	""
"2472"	3	""
"2473"	2	""
"2474"	2	""
"2475"	2	""
"2476"	2	""
"2477"	2	""
"2478"	2	""
"2479"	2	""
"2480"	2	""
"2481"	2	""
"2482"	3	""
"2483"	3	""
"2484"	3	""
"2485"	2	""
"2486"	2	""
"2487"	2	""
"2488"	1	""
"2489"	1	""
"2490"	1	""
"2491"	1	""
"2492"	1	""
"2493"	1	""
"2494"	1	""
"2495"	1	""
"2496"	1	""
"2497"	1	""
"2498"	1	""
"2499"	1	""
"2500"	1	""
"2501"	1	""
"2502"	1	""
"2503"	1	""
"2504"	1	""
"2505"	1	""
"2506"	1	""
"2507"	1	""
"2508"	1	""
"2509"	0	""
"2510"	0	""
"2511"	0	""
"2512"	0	""
"2513"	0	""
"2514"	0	""
"2515"	0	""
"2516"	0	""
"2517"	0	""
"2518"	0	""
"2519"	0	""
"2520"	0	""
"2521"	0	"Exon 22"
"2522"	0	""
"2523"	0	""
"2524"	0	""
"2525"	0	""
"2526"	0	""
"2527"	0	""
"2528"	0	""
"2529"	0	""
"2530"	0	""
"2531"	0	""
"2532"	0	""
"2533"	0	""
"2534"	0	""
"2535"	0	""
"2536"	0	""
"2537"	0	""
"2538"	0	""
"2539"	0	""
"2540"	0	""
"2541"	0	""
"2542"	0	""
"2543"	0	""
"2544"	0	""
"2545"	0	""
"2546"	0	""
"2547"	0	""
"2548"	0	""
"2549"	0	""
"2550"	0	""
"2551"	1	""
"2552"	1	""
"2553"	1	""
"2554"	1	""
"2555"	2	""
"2556"	2	""
"2557"	3	""
"2558"	3	""
"2559"	3	""
"2560"	3	""
"2561"	3	""
"2562"	3	""
"2563"	3	""
"2564"	3	""
"2565"	3	""
"2566"	3	""
"2567"	3	""
"2568"	3	""
"2569"	3	""
"2570"	3	""
"2571"	3	""
"2572"	3	""
"2573"	3	""
"2574"	3	""
"2575"	3	""
"2576"	3	""
"2577"	3	""
"2578"	3	""
"2579"	3	""
"2580"	3	""
"2581"	3	""
"2582"	3	""
"2583"	2	""
"2584"	2	""
"2585"	1	""
"2586"	1	""
"2587"	1	""
"2588"	1	""
"2589"	1	""
"2590"	1	""
"2591"	1	""
"2592"	1	""
"2593"	1	""
"2594"	1	""
"2595"	1	""
"2596"	1	""
"2597"	1	""
"2598"	1	""
"2599"	1	""
"2600"	1	""
"2601"	1	""
"2602"	2	""
"2603"	2	""
"2604"	2	""
"2605"	2	""
"2606"	2	""
"2607"	2	""
"2608"	2	""
"2609"	2	""
"2610"	2	""
"2611"	2	""
"2612"	2	""
"2613"	2	""
"2614"	2	""
"2615"	2	""
"2616"	2	""
"2617"	2	""
"2618"	2	""
"2619"	2	""
"2620"	2	""
"2621"	2	""
"2622"	2	""
"2623"	1	""
"2624"	1	""
"2625"	1	""
"2626"	1	""
"2627"	1	""
"2628"	1	""
"2629"	1	""
"2630"	1	""
"2631"	1	""
"2632"	1	""
"2633"	1	""
"2634"	1	""
"2635"	0	""
"2636"	0	""
"2637"	0	"Exon 23"
"2638"	0	""
"2639"	0	""
"2640"	1	""
"2641"	1	""
"2642"	1	""
"2643"	1	""
"2644"	1	""
"2645"	1	""
"2646"	1	""
"2647"	1	""
"2648"	1	""
"2649"	1	""
"2650"	1	""
"2651"	1	""
"2652"	1	""
"2653"	1	""
"2654"	1	""
"2655"	1	""
"2656"	1	""
"2657"	1	""
"2658"	1	""
"2659"	1	""
"2660"	1	""
"2661"	1	""
"2662"	1	""
"2663"	1	""
"2664"	1	""
"2665"	1	""
"2666"	1	""
"2667"	1	""
"2668"	1	""
"2669"	0	""
"2670"	0	""
"2671"	0	""
"2672"	0	""
"2673"	0	""
"2674"	0	""
"2675"	0	""
"2676"	0	""
"2677"	0	""
"2678"	0	""
"2679"	0	""
"2680"	0	""
"2681"	0	""
"2682"	0	""
"2683"	0	""
"2684"	0	""
"2685"	0	""
"2686"	0	""
"2687"	0	""
"2688"	0	""
"2689"	0	""
"2690"	0	""
"2691"	0	""
"2692"	0	""
"2693"	0	""
"2694"	0	""
"2695"	0	""
"2696"	0	""
"2697"	0	""
"2698"	0	""
"2699"	0	""
"2700"	0	""
"2701"	0	""
"2702"	0	""
"2703"	0	""
"2704"	0	""
"2705"	0	""
"2706"	0	""
"2707"	0	""
"2708"	0	""
"2709"	0	""
"2710"	0	""
"2711"	0	""
"2712"	0	""
"2713"	0	""
"2714"	0	""
"2715"	0	""
"2716"	0	""
"2717"	0	""
"2718"	0	""
"2719"	0	""
"2720"	0	""
"2721"	0	""
"2722"	0	""
"2723"	0	""
"2724"	0	""
"2725"	0	""
"2726"	0	""
"2727"	0	""
"2728"	0	""
"2729"	0	""
"2730"	0	""
"2731"	0	""
"2732"	0	""
"2733"	0	""
"2734"	0	""
"2735"	0	""
"2736"	0	""
"2737"	0	""
"2738"	0	""
"2739"	0	""
"2740"	0	""
"2741"	0	""
"2742"	0	""
"2743"	0	""
"2744"	0	""
"2745"	0	""
"2746"	0	""
"2747"	0	""
"2748"	0	""
"2749"	0	""
"2750"	0	""
"2751"	0	""
"2752"	0	""
"2753"	0	""
"2754"	0	""
"2755"	0	""
"2756"	0	""
"2757"	0	""
"2758"	0	""
"2759"	0	""
"2760"	0	""
"2761"	0	""
"2762"	0	""
"2763"	0	""
"2764"	0	""
"2765"	0	""
"2766"	0	""
"2767"	0	""
"2768"	0	""
"2769"	0	""
"2770"	0	""
"2771"	0	""
"2772"	0	""
"2773"	0	""
"2774"	0	""
"2775"	0	""
"2776"	0	""
"2777"	0	""
"2778"	0	""
"2779"	0	""
"2780"	0	""
"2781"	0	""
"2782"	0	""
"2783"	0	""
"2784"	0	""
"2785"	0	""
"2786"	0	""
"2787"	0	""
"2788"	0	""
"2789"	0	""
"2790"	0	""
"2791"	0	""
"2792"	0	""
"2793"	0	""
"2794"	0	""
"2795"	0	""
"2796"	0	""
"2797"	0	""
"2798"	0	""
"2799"	0	""
"2800"	0	""
"2801"	0	""
"2802"	0	""
"2803"	0	""
"2804"	0	""
"2805"	0	""
"2806"	0	""
"2807"	0	""
"2808"	0	""
"2809"	0	""
"2810"	0	""
"2811"	0	""
"2812"	0	""
"2813"	0	""
"2814"	0	""
"2815"	0	""
"2816"	0	""
"2817"	0	""
"2818"	0	""
"2819"	0	""
"2820"	0	""
"2821"	0	""
"2822"	0	""
"2823"	0	""
"2824"	0	""
"2825"	0	""
"2826"	0	""
"2827"	0	""
"2828"	0	""
"2829"	0	""
"2830"	0	""
"2831"	0	""
"2832"	0	""
"2833"	0	""
"2834"	0	""
"2835"	0	""
"2836"	0	""
"2837"	0	""
"2838"	0	""
"2839"	0	""
"2840"	0	""
"2841"	0	""
"2842"	0	""
"2843"	0	""
"2844"	0	""
"2845"	0	""
"2846"	0	""
"2847"	0	""
"2848"	0	""
"2849"	0	""
"2850"	0	""
"2851"	0	""
"2852"	0	""
"2853"	0	""
"2854"	0	""
"2855"	0	""
"2856"	0	""
"2857"	0	""
"2858"	0	""
"2859"	0	""
"2860"	0	""
"2861"	0	""
"2862"	0	""
"2863"	0	""
"2864"	0	""
"2865"	0	""
"2866"	0	""
"2867"	0	""
"2868"	0	""
"2869"	0	""
"2870"	0	""
"2871"	0	""
"2872"	0	""
"2873"	0	""
"2874"	0	""
"2875"	0	""
"2876"	0	""
"2877"	0	""
"2878"	0	""
"2879"	0	""
"2880"	0	""
"2881"	0	""
"2882"	0	""
"2883"	0	""
"2884"	0	""
"2885"	0	""
"2886"	0	""
"2887"	0	""
"2888"	0	""
"2889"	0	""
"2890"	0	""
"2891"	0	""
"2892"	0	""
"2893"	0	""
"2894"	0	""
"2895"	0	""
"2896"	0	""
"2897"	0	""
"2898"	0	""
"2899"	0	""
"2900"	0	""
"2901"	0	""
"2902"	0	""
"2903"	0	""
"2904"	0	""
"2905"	0	""
"2906"	0	""
"2907"	0	""
"2908"	0	""
"2909"	0	""
"2910"	0	""
"2911"	0	""
"2912"	0	""
"2913"	0	""
"2914"	0	""
"2915"	0	""
"2916"	0	""
"2917"	0	""
"2918"	0	""
"2919"	0	""
"2920"	0	""
"2921"	0	""
"2922"	0	""
"2923"	0	""
"2924"	0	""
"2925"	0	""
"2926"	0	""
"2927"	0	""
"2928"	0	""
"2929"	0	""
"2930"	0	""
"2931"	0	""
"2932"	0	""
"2933"	0	""
"2934"	0	""
